Param,ParamGroup,ProjectId,ResultStatus,ResultValue,SampleDate,SampleId,SampMedia,StationId,Unit,USGSPCode
Calcium,"Inorganics, Major, Metals",USGS,Historical,55,7/1/1936 0:00,nwisaz.01.93600028,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,201,7/11/1936 0:00,nwisaz.01.93600029,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,118,7/21/1936 0:00,nwisaz.01.93600030,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,145,8/1/1936 0:00,nwisaz.01.93600031,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,121,8/11/1936 0:00,nwisaz.01.93600032,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,147,8/23/1936 0:00,nwisaz.01.93600033,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,183,9/1/1936 0:00,nwisaz.01.93600034,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,151,9/11/1936 0:00,nwisaz.01.93600035,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,139,9/21/1936 0:00,nwisaz.01.93600036,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,10/1/1936 0:00,nwisaz.01.93700001,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,10/11/1936 0:00,nwisaz.01.93700002,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,142,10/21/1936 0:00,nwisaz.01.93700003,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,142,11/1/1936 0:00,nwisaz.01.93700004,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,11/11/1936 0:00,nwisaz.01.93700005,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,117,11/21/1936 0:00,nwisaz.01.93700006,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,115,12/1/1936 0:00,nwisaz.01.93700007,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,127,12/12/1936 0:00,nwisaz.01.93700008,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,131,12/21/1936 0:00,nwisaz.01.93700009,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,124,1/1/1937 0:00,nwisaz.01.93700010,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,84,1/11/1937 0:00,nwisaz.01.93700011,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,109,1/21/1937 0:00,nwisaz.01.93700012,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,120,2/1/1937 0:00,nwisaz.01.93700013,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,98,2/11/1937 0:00,nwisaz.01.93700014,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,2/21/1937 0:00,nwisaz.01.93700015,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,122,3/1/1937 0:00,nwisaz.01.93700016,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,109,3/11/1937 0:00,nwisaz.01.93700017,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,101,3/21/1937 0:00,nwisaz.01.93700018,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,94,4/1/1937 0:00,nwisaz.01.93700019,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,81,4/11/1937 0:00,nwisaz.01.93700020,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,69,4/21/1937 0:00,nwisaz.01.93700021,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,61,5/1/1937 0:00,nwisaz.01.93700022,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,55,5/11/1937 0:00,nwisaz.01.93700023,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,49,5/21/1937 0:00,nwisaz.01.93700024,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,53,6/1/1937 0:00,nwisaz.01.93700025,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,6/11/1937 0:00,nwisaz.01.93700026,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,60,6/21/1937 0:00,nwisaz.01.93700027,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,70,7/1/1937 0:00,nwisaz.01.93700028,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,122,7/11/1937 0:00,nwisaz.01.93700029,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,99,7/21/1937 0:00,nwisaz.01.93700030,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,127,8/1/1937 0:00,nwisaz.01.93700031,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,118,8/11/1937 0:00,nwisaz.01.93700032,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,122,8/21/1937 0:00,nwisaz.01.93700033,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,190,9/1/1937 0:00,nwisaz.01.93700034,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,157,9/11/1937 0:00,nwisaz.01.93700035,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,140,9/21/1937 0:00,nwisaz.01.93700036,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,152,10/1/1937 0:00,nwisaz.01.93800001,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,144,10/11/1937 0:00,nwisaz.01.93800002,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,145,10/21/1937 0:00,nwisaz.01.93800003,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,125,11/1/1937 0:00,nwisaz.01.93800004,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,122,11/11/1937 0:00,nwisaz.01.93800005,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,121,11/21/1937 0:00,nwisaz.01.93800006,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,12/1/1937 0:00,nwisaz.01.93800007,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,119,12/11/1937 0:00,nwisaz.01.93800008,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,121,12/21/1937 0:00,nwisaz.01.93800009,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,1/1/1938 0:00,nwisaz.01.93800010,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,128,1/11/1938 0:00,nwisaz.01.93800011,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,122,1/21/1938 0:00,nwisaz.01.93800012,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,117,2/1/1938 0:00,nwisaz.01.93800013,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,115,2/11/1938 0:00,nwisaz.01.93800014,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,109,2/20/1938 0:00,nwisaz.01.93800015,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,3/1/1938 0:00,nwisaz.01.93800016,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,101,3/11/1938 0:00,nwisaz.01.93800017,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,96,3/21/1938 0:00,nwisaz.01.93800018,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,4/1/1938 0:00,nwisaz.01.93800019,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,91,4/11/1938 0:00,nwisaz.01.93800020,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,71,4/21/1938 0:00,nwisaz.01.93800021,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,57,5/1/1938 0:00,nwisaz.01.93800022,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,59,5/11/1938 0:00,nwisaz.01.93800023,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,5/21/1938 0:00,nwisaz.01.93800024,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,52,6/1/1938 0:00,nwisaz.01.93800025,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,6/11/1938 0:00,nwisaz.01.93800026,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,6/21/1938 0:00,nwisaz.01.93800027,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,61,7/1/1938 0:00,nwisaz.01.93800028,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,55,7/11/1938 0:00,nwisaz.01.93800029,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,73,7/21/1938 0:00,nwisaz.01.93800030,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,90,8/1/1938 0:00,nwisaz.01.93800031,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,119,8/11/1938 0:00,nwisaz.01.93800032,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,8/21/1938 0:00,nwisaz.01.93800033,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,154,9/1/1938 0:00,nwisaz.01.93800034,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,137,9/11/1938 0:00,nwisaz.01.93800035,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,113,9/21/1938 0:00,nwisaz.01.93800036,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,111,10/1/1938 0:00,nwisaz.01.93900001,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,122,10/11/1938 0:00,nwisaz.01.93900002,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,10/21/1938 0:00,nwisaz.01.93900003,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,103,11/1/1938 0:00,nwisaz.01.93900004,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,11/11/1938 0:00,nwisaz.01.93900005,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,107,11/21/1938 0:00,nwisaz.01.93900006,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,12/1/1938 0:00,nwisaz.01.93900007,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,12/11/1938 0:00,nwisaz.01.93900008,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,103,12/21/1938 0:00,nwisaz.01.93900009,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,112,1/1/1939 0:00,nwisaz.01.93900010,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,119,1/11/1939 0:00,nwisaz.01.93900011,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,108,1/21/1939 0:00,nwisaz.01.93900012,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,2/1/1939 0:00,nwisaz.01.93900013,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,2/11/1939 0:00,nwisaz.01.93900014,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,108,2/20/1939 0:00,nwisaz.01.93900015,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,108,3/1/1939 0:00,nwisaz.01.93900016,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,109,3/11/1939 0:00,nwisaz.01.93900017,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,105,3/21/1939 0:00,nwisaz.01.93900018,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,84,4/1/1939 0:00,nwisaz.01.93900019,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,74,4/11/1939 0:00,nwisaz.01.93900020,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,71,4/21/1939 0:00,nwisaz.01.93900021,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,68,5/1/1939 0:00,nwisaz.01.93900022,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,48,5/21/1939 0:00,nwisaz.01.93900024,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,6/1/1939 0:00,nwisaz.01.93900025,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,6/11/1939 0:00,nwisaz.01.93900026,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,56,6/21/1939 0:00,nwisaz.01.93900027,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,67,7/1/1939 0:00,nwisaz.01.93900028,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,76,7/11/1939 0:00,nwisaz.01.93900029,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,81,7/21/1939 0:00,nwisaz.01.93900030,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,8/1/1939 0:00,nwisaz.01.93900031,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,8/11/1939 0:00,nwisaz.01.93900032,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,127,8/21/1939 0:00,nwisaz.01.93900033,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,9/1/1939 0:00,nwisaz.01.93900034,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,210,9/11/1939 0:00,nwisaz.01.93900035,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,147,9/21/1939 0:00,nwisaz.01.93900036,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,134,10/1/1939 0:00,nwisaz.01.94000001,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,134,10/11/1939 0:00,nwisaz.01.94000002,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,10/21/1939 0:00,nwisaz.01.94000003,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,11/1/1939 0:00,nwisaz.01.94000004,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,11/11/1939 0:00,nwisaz.01.94000005,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,123,11/21/1939 0:00,nwisaz.01.94000006,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,127,12/1/1939 0:00,nwisaz.01.94000007,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,12/11/1939 0:00,nwisaz.01.94000008,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,124,12/21/1939 0:00,nwisaz.01.94000009,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,1/1/1940 0:00,nwisaz.01.94000010,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,121,1/11/1940 0:00,nwisaz.01.94000011,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,120,1/21/1940 0:00,nwisaz.01.94000012,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,128,2/1/1940 0:00,nwisaz.01.94000013,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,117,2/11/1940 0:00,nwisaz.01.94000014,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,116,3/1/1940 0:00,nwisaz.01.94000015,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,3/11/1940 0:00,nwisaz.01.94000016,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,3/21/1940 0:00,nwisaz.01.94000017,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,92,4/1/1940 0:00,nwisaz.01.94000018,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,85,4/11/1940 0:00,nwisaz.01.94000019,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,4/21/1940 0:00,nwisaz.01.94000020,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,65,5/1/1940 0:00,nwisaz.01.94000021,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,58,5/11/1940 0:00,nwisaz.01.94000022,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,60,5/21/1940 0:00,nwisaz.01.94000023,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,57,6/1/1940 0:00,nwisaz.01.94000024,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,58,6/11/1940 0:00,nwisaz.01.94000025,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,62,6/21/1940 0:00,nwisaz.01.94000026,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,79,7/1/1940 0:00,nwisaz.01.94000027,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,91,7/11/1940 0:00,nwisaz.01.94000028,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,109,7/21/1940 0:00,nwisaz.01.94000029,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,139,8/1/1940 0:00,nwisaz.01.94000030,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,119,8/11/1940 0:00,nwisaz.01.94000031,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,164,8/21/1940 0:00,nwisaz.01.94000032,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,215,9/1/1940 0:00,nwisaz.01.94000033,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,10/1/1941 0:00,nwisaz.01.94200001,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,10/12/1941 0:00,nwisaz.01.94200002,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,119,10/21/1941 0:00,nwisaz.01.94200003,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,97,11/1/1941 0:00,nwisaz.01.94200004,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,12/2/1941 0:00,nwisaz.01.94200005,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,12/11/1941 0:00,nwisaz.01.94200006,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,101,12/22/1941 0:00,nwisaz.01.94200007,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,109,1/1/1942 0:00,nwisaz.01.94200008,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,120,1/11/1942 0:00,nwisaz.01.94200009,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,1/21/1942 0:00,nwisaz.01.94200010,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,2/1/1942 0:00,nwisaz.01.94200011,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,107,2/11/1942 0:00,nwisaz.01.94200012,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,111,2/20/1942 0:00,nwisaz.01.94200013,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,115,3/1/1942 0:00,nwisaz.01.94200014,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,113,3/12/1942 0:00,nwisaz.01.94200015,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,97,3/21/1942 0:00,nwisaz.01.94200016,Surface Water,USGS-09402500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,88,4/1/1942 0:00,nwisaz.01.94200017,Surface Water,USGS-09402500,mg/l,915
